file_name,read_group_id,library_selection,library_strand,read_length
a14aff8a-b8af-473a-8eb1-81179c5a5cbd_gdc_realn_rehead.bam,ecef3a7c-10fd-45fa-a5af-2ae16f5d6a96,Other,,0
5969313a-0820-45a0-8cd5-8f7b4a182686_gdc_realn_rehead.bam,5f516a30-4b0c-4fba-8745-e76a6909321e,Other,,0
ffff8e0e-439e-4fab-bc99-6470a8009d7a_gdc_realn_rehead.bam,18993c3c-7ca6-4b08-8d08-2967f474174d,Other,,0
a3a369f0-c2e5-4b99-b4b8-43cac49edde2_gdc_realn_rehead.bam,14b2ee9f-0a8e-4fe8-9f75-071f3c50628e,Other,,0
9df58a73-1f23-46fa-bebf-e4fb0ecacea1_gdc_realn_rehead.bam,87d517ad-53c6-4405-898f-bdccca031084,Other,,0
7c2a2386-19d5-4972-ac3c-3aa5a76dfe9a_gdc_realn_rehead.bam,1348c60c-0e66-4ca5-8e08-fe2ba661bdc1,Other,,0
7275f9e7-97f0-49b5-8afe-aa2bbf52989f_gdc_realn_rehead.bam,8f09bfe6-c2e1-42d1-81ff-d2a72ae75b67,Other,,0
50661ea6-3fc7-4868-afbc-a4e03d3334a7_gdc_realn_rehead.bam,57e1a971-b0bf-4fc5-9718-35c230b687ae,Other,,0
96c31efc-fc32-4963-b5ed-08fde0804ac6_gdc_realn_rehead.bam,8cf6a565-0f64-4bda-b6fd-e06619be7cf0,Other,,0
1586bbb1-90ad-484a-8369-12b88e22b67c_gdc_realn_rehead.bam,e2a24709-db8a-47ab-b27d-e63c8d46611f,Other,,0
eb10bc27-95a0-418b-ae54-e7f6dc835441_gdc_realn_rehead.bam,de65af0d-26fe-4e50-87af-450f8988c63e,Other,,0
ce1de43b-761b-421a-9a4e-4b0fb7c46dce_gdc_realn_rehead.bam,1be9e584-7499-457b-b79e-623a94ae7fff,Other,,0
f34bb029-2582-4364-804c-954aaa4b5283_gdc_realn_rehead.bam,9cac6f56-57ee-495a-a770-073e09880324,Other,,0
3703f993-5f0f-4d0b-bd28-d50836c34845_gdc_realn_rehead.bam,aaa0ad18-de02-45ee-b2a9-60d0fa1b4d56,Other,,0
1cd281be-6516-4492-af10-f86d259063bb_gdc_realn_rehead.bam,0206d399-f8a4-4813-8677-a46464818ce3,Other,,0
2b22617f-1d36-40a5-a628-007e79754d3d_gdc_realn_rehead.bam,1432d0ab-e030-403e-9ef4-3f2c2765e4c5,Poly-T Enrichment,,50
2b22617f-1d36-40a5-a628-007e79754d3d_gdc_realn_rehead.bam,fb375f7a-bfe2-4d62-95ef-d2038aa7dea5,Other,,0
ccf0a4b9-da7b-4f9c-9a2e-7c2aee32324e_gdc_realn_rehead.bam,307a05df-2ad0-42f5-8ba3-f2a301258475,Other,,0
aa704c5f-2693-4046-ad1e-5e4cf08c50b5_gdc_realn_rehead.bam,57cfd873-523f-40d4-b06d-6957b0c56d58,Other,,0
81397d3f-e0d0-4299-a706-d3cd31102bf3_gdc_realn_rehead.bam,fb01b8b1-2612-4d69-871d-26054db9841f,Other,,0
dd97214e-6266-4594-bc1f-5f62ea48545d_gdc_realn_rehead.bam,afcf98ab-2c78-490b-9c71-1e4df1db3e1f,Other,,0
a7c538ca-60e3-49f0-8392-fc426ec57b87_gdc_realn_rehead.bam,353a3213-a094-4dc5-8f36-c51b0de03b18,Other,,0
44ce832a-2e7c-45a9-8935-8cf3bf0b31e9.rna_seq.genomic.gdc_realn.bam,71df0a7e-39a6-417e-bfe4-dc3b73f257c2,Poly-T Enrichment,,101
fe958ac3-6e9f-470a-8484-ded269f27d14.rna_seq.genomic.gdc_realn.bam,eead6bad-aed5-4bf8-afd0-d3911554ce10,Other,,75
fa05e4cc-c0da-468a-8dc4-49c338d2d2ff.rna_seq.genomic.gdc_realn.bam,3875af16-4b5f-4448-bbef-976b6d48954c,Other,,75
635ce8d2-9653-4e56-8e5e-5ccb46da7a33.rna_seq.genomic.gdc_realn.bam,1030d7f3-4b09-4449-b269-9a68dad966a3,Other,N/A,103
635ce8d2-9653-4e56-8e5e-5ccb46da7a33.rna_seq.genomic.gdc_realn.bam,09ea580a-bc00-44a6-8be9-efd1493b0611,Poly-T Enrichment,,103
be9e0632-bfab-4f23-bc63-70c8e7060669.rna_seq.genomic.gdc_realn.bam,1386898b-70cd-4ad4-98c7-69f15ca01300,Other,N/A,101
be9e0632-bfab-4f23-bc63-70c8e7060669.rna_seq.genomic.gdc_realn.bam,14ce1c07-cedb-4e57-b10a-96ea6b79dc54,Poly-T Enrichment,,101
63abbccc-1e80-4b6c-8ce8-2722444f5570.rna_seq.genomic.gdc_realn.bam,6bc8cf12-9699-4f49-be0b-b12f490cfe3f,Other,N/A,101
63abbccc-1e80-4b6c-8ce8-2722444f5570.rna_seq.genomic.gdc_realn.bam,a5a3343f-ace0-4163-b7e7-2d9fb21e6a15,Poly-T Enrichment,,101
bba65b2d-f372-4607-be61-227bf3904335.rna_seq.genomic.gdc_realn.bam,45944bc5-54e8-4265-a660-eff75371f9b4,Poly-T Enrichment,,101
bba65b2d-f372-4607-be61-227bf3904335.rna_seq.genomic.gdc_realn.bam,5f18eee9-3f96-4ecc-b25f-07129af48bfe,Other,N/A,101
9ff30693-52cf-4125-a9cd-65900ef2d018.rna_seq.genomic.gdc_realn.bam,95ab81ff-2ff3-4772-9ed5-738e532797d2,Poly-T Enrichment,,101
9ff30693-52cf-4125-a9cd-65900ef2d018.rna_seq.genomic.gdc_realn.bam,8b694521-a3b1-4a95-a268-da9550e36427,Other,N/A,101
35dc7653-342f-4f24-904e-38e57785fc8c_gdc_realn_rehead.bam,5a055b19-2ffd-4897-941d-bf174a61b4d6,Other,,0
3bb0974f-8c54-4d70-bcb9-b6b886c90564_gdc_realn_rehead.bam,78e2433f-a22c-41a8-b172-9e1afa414176,Other,,0
9f77f38c-2d98-4eba-b38d-a20fb7de7566_gdc_realn_rehead.bam,4375ab12-da3d-4518-a0ae-f131413f7da0,Other,,0
ba4a7146-6165-4702-941c-2a36fac8287e_gdc_realn_rehead.bam,391a6611-24b5-4584-96e2-257a88ea90bb,Other,,0
9bd4197b-8961-41c0-a496-cbad2830754f_gdc_realn_rehead.bam,5a5d849a-9c85-42f7-bc4a-90ae537aed60,Other,,0
54164bd9-cb75-485a-9c1f-9522ab433775_gdc_realn_rehead.bam,5497451b-708a-477b-977c-75dfc64ab780,Other,,0
62ca0aee-a095-4795-a5e4-bc74332b7d00_gdc_realn_rehead.bam,38ee9848-efb8-413e-9472-4b0ab137eca6,Other,,0
d0408b02-e66e-48a2-a4e8-5fc46a01c281_gdc_realn_rehead.bam,89e128ad-d8da-4327-bb20-519133aefdd2,Other,,0
8bea07f7-8ab1-4757-9382-51255257f6f1_gdc_realn_rehead.bam,4fe67a39-3604-4e3e-a760-f23a361bd105,Other,,0
168d8dcb-6b1b-4087-9f28-4278edc82e79_gdc_realn_rehead.bam,d52ea47c-a75b-4054-8237-198617792270,Other,,0
bca5a1c6-ec8c-4b0a-bf60-f3c1b4820241_gdc_realn_rehead.bam,59cc2e36-9839-4039-a043-292478b5876c,Other,,0
3eac251e-a5bc-4a23-9110-60617c1add3d_gdc_realn_rehead.bam,e0850cab-046c-4050-8736-b42dd66ed428,Other,,0
b49b6d2e-b284-4b60-a75f-ffd836de4a53_gdc_realn_rehead.bam,ab9c7189-f6e8-465d-b6ba-6f4c8ce42e48,Other,,0
70b9216a-b326-49c2-b6df-82af02bf003a_gdc_realn_rehead.bam,8368d695-65c3-49ca-bc15-5531efc2c7d5,Other,,0
5e379a24-0dee-49da-98a4-34d4c6af3174_gdc_realn_rehead.bam,b554ff77-56fe-4b66-9e1b-db6ff43814a0,Other,,0
99ccc251-f18d-44bf-abf4-52a4fb0c8ac8_gdc_realn_rehead.bam,b6722dab-3ca0-45e3-a2c0-05fafbc68164,Other,,0
4cd14533-8fd9-4dd2-ad15-c65ee07ddb67_gdc_realn_rehead.bam,476574b2-79fb-4ff8-b7f7-883a0c1be20c,Other,,0
a4a4dbcb-2108-4006-9d57-e073d9ace312_gdc_realn_rehead.bam,d3334a4e-4aea-4548-a202-fe78bf77e6fc,Other,,0
5f980d1c-f1e7-4329-a05a-517b3f3ffa10_gdc_realn_rehead.bam,a83a593b-d346-442d-9535-4d51c3b392e8,Other,,0
c68a7e57-eeb0-4c6b-8c73-d8f983275627_gdc_realn_rehead.bam,bca2353e-104b-451a-9909-d1ba441d5be5,Other,,0
81c7aa99-5180-4d6e-9162-f4fe54f19385.rna_seq.genomic.gdc_realn.bam,c1d2d223-4ee0-40f5-9f7b-f62b1bd024f4,Poly-T Enrichment,,101
26826ae0-80d7-4b50-b77a-ede61d30dae7.rna_seq.genomic.gdc_realn.bam,940c90d7-2267-4e64-a4b0-469e05b066b6,Other,,0
c3b52859-ee10-4ab5-8c92-a9bd9445dfaa.rna_seq.genomic.gdc_realn.bam,85680b56-30c4-4325-a2f3-5f8d855aa3f4,Poly-T Enrichment,,101
5ad4530a-84d4-4f35-87a1-f091017bcaf3.rna_seq.genomic.gdc_realn.bam,9e6b870e-718b-4f37-90cf-c3208527a67c,Other,,0
f325c046-f879-4153-a061-10aa530b1a4f.rna_seq.genomic.gdc_realn.bam,f4dcca35-3349-4357-a1ad-56f0bdb9dd04,Other,,0
0525b027-990c-449e-a7f3-5c7cb9f75aa6.rna_seq.genomic.gdc_realn.bam,f369c9c4-77d2-437f-8501-5e816f580c7b,Poly-T Enrichment,,101
90354bee-6a73-4dd4-bacf-3364ee74cd1e.rna_seq.genomic.gdc_realn.bam,ad1fce1e-1093-498f-b207-3692c3ec3356,Other,,0
ca65f9c1-3226-4523-b0f0-b4187cb10a05.rna_seq.genomic.gdc_realn.bam,b29b5aba-d7f7-4add-8b12-8afec7a7c20e,Poly-T Enrichment,,101
585c48a2-ca73-4d23-9e92-b332725309c9.rna_seq.genomic.gdc_realn.bam,b3e80517-796b-44e0-a39e-06b076281b73,Poly-T Enrichment,,101
7c132e19-0b9d-4eda-8b87-4b28feebba18.rna_seq.genomic.gdc_realn.bam,8fa29036-00ee-4976-a27c-8c7accf66d41,Other,,0
110be1b6-31eb-4c18-af73-daaf65435dbc.rna_seq.genomic.gdc_realn.bam,19560038-c44d-4d66-b7f1-1510546410a8,Poly-T Enrichment,,101
2d5d414d-06e4-460d-921f-d1d58d00b0ba.rna_seq.genomic.gdc_realn.bam,aca096c3-4feb-43e8-a548-ba20beff5f7f,Poly-T Enrichment,,101
b092a79d-1864-46c6-a21a-40b3601f6f47.rna_seq.genomic.gdc_realn.bam,745bb92a-ffb9-4413-be3c-e89cc4555d9e,Other,,0
d364dfa5-ff28-41a1-95c6-ddb6c142581f.rna_seq.genomic.gdc_realn.bam,28ff9072-73ef-4438-9150-a011ff478269,Other,,0
43964a5b-076c-4c6c-9580-b046306824b8.rna_seq.genomic.gdc_realn.bam,e8d743c7-2bb0-448f-89be-10d0688d2755,Other,,75
e3140f81-d8fa-43d0-b0e9-7f7148d9b7d8.rna_seq.genomic.gdc_realn.bam,7b3cd74f-f8c8-4bcc-bc66-7e06db994d0e,Poly-T Enrichment,,101
06ce43b7-6759-4dd8-a6a2-c14443f8e8a7_gdc_realn_rehead.bam,32a61c89-218b-444e-9198-0850540947f2,Other,,0
176ae785-74fa-40c2-897d-98c3d39e25fe_gdc_realn_rehead.bam,3dd8d1d6-a581-47ad-818a-d986c6f95092,Other,,0
98e8a1f3-2622-4603-afca-fb9e81243a32.rna_seq.genomic.gdc_realn.bam,d0961542-c3e9-4124-8078-304149166a6e,Other,N/A,101
98e8a1f3-2622-4603-afca-fb9e81243a32.rna_seq.genomic.gdc_realn.bam,e49b8be0-764c-484c-8e0b-e8c94c700c99,Poly-T Enrichment,,101
98e8a1f3-2622-4603-afca-fb9e81243a32.rna_seq.genomic.gdc_realn.bam,895e0c72-01f8-4a01-a909-d6c1156927d5,Other,N/A,101
ab5e30b0-f414-4b41-aadb-9f125068a903_gdc_realn_rehead.bam,b063e5ae-7392-43ec-9178-c81c630a2ea3,Other,,0
8a37b305-bfc1-48b3-bf59-9db95568b324_gdc_realn_rehead.bam,d13085ab-246a-4e1b-a5cb-b110374b4ef2,Other,,0
6526954b-4035-49b2-b553-5dfc93fd4437_gdc_realn_rehead.bam,1c97360f-1a45-4140-850b-aede6499e2b1,Other,,0
ad2092a8-1f3d-47e9-b413-2d5ea0030c92_gdc_realn_rehead.bam,f6c5cd59-d770-4dd6-950c-76bd4c464246,Other,,0
8ec6d7d3-5a57-449a-96fa-a151625883b5_gdc_realn_rehead.bam,47747486-7c24-44e0-8d2d-7bfce39517f9,Other,,0
0bdc9b9c-5024-47d9-8245-ee485574ceb3.rna_seq.genomic.gdc_realn.bam,649f511f-095c-4a2a-bb8f-db9ae2e3b9e9,Other,,0
5d8bbd74-d196-48b2-998e-ab46da0dccd0.rna_seq.genomic.gdc_realn.bam,62d8ce62-5fc4-4fd8-a201-9667afd5d041,Poly-T Enrichment,,81
5d8bbd74-d196-48b2-998e-ab46da0dccd0.rna_seq.genomic.gdc_realn.bam,2f1f826d-0276-418e-b855-eef75a02fdcb,Poly-T Enrichment,,81
5134c549-b69b-4a58-a9b4-e89095afed72.rna_seq.genomic.gdc_realn.bam,e24a1636-97d1-4bf2-9633-2b619e27650f,Other,,0
12aecb59-d12a-45c2-9bb7-a37854b7b309.rna_seq.genomic.gdc_realn.bam,148e9c8e-ab25-4c76-b0c7-98f5438b9d83,Poly-T Enrichment,,81
12aecb59-d12a-45c2-9bb7-a37854b7b309.rna_seq.genomic.gdc_realn.bam,b1f1721a-98bc-4cfb-b2ff-de3a3f504e41,Poly-T Enrichment,,101
ba6d07d4-9792-404a-9dcd-79d3dd919745.rna_seq.genomic.gdc_realn.bam,0f93a3bf-7d09-43c5-8721-55f03f4db5c6,Poly-T Enrichment,,81
ba6d07d4-9792-404a-9dcd-79d3dd919745.rna_seq.genomic.gdc_realn.bam,5ac830e5-f92b-4dd3-880e-2dd506b5259c,Poly-T Enrichment,,81
ba6d07d4-9792-404a-9dcd-79d3dd919745.rna_seq.genomic.gdc_realn.bam,1188da5b-6834-46d2-9b23-1c2aa7d31753,Poly-T Enrichment,,81
9940429d-1f79-46ae-83e1-648feaee3180.rna_seq.genomic.gdc_realn.bam,2a0b0d5a-488f-480c-a2a6-e2a8ceb5711e,,,100
3d5556c0-187a-426b-870e-491eaef9ccc2.rna_seq.genomic.gdc_realn.bam,59cf5bd5-d152-4aee-a81a-3a21fde936e8,,,100
d543a9ae-8918-4938-8dcd-ad69b8176b08.rna_seq.genomic.gdc_realn.bam,06cec7fe-73b4-4e4c-a9bb-0797daf775aa,,,100
749e7e63-69bf-4135-8d3a-8519c1182020.rna_seq.genomic.gdc_realn.bam,ba119f4b-f523-42cb-99ea-feb9c351fe25,,,75
501dc6f9-9d0b-491b-bf60-72560f1c418d.rna_seq.genomic.gdc_realn.bam,67ddbe2c-ce5b-4f28-a962-a43636b86f5a,,,100
a57d7f73-1f40-4faa-b0e5-cc3a0f5c4ca6.rna_seq.genomic.gdc_realn.bam,77b76488-1f2e-4db7-ad04-7164aa3b33a5,,,100
11f40cd4-cc89-4b71-8457-2b58b29a56f4.rna_seq.genomic.gdc_realn.bam,f4d21be8-b54c-4097-8a55-9848d2a35611,,,100
558b01fd-fc6c-44d3-a8f3-a9ae32587af5.rna_seq.genomic.gdc_realn.bam,8b89c4f3-e135-4884-80ba-7c0a4034fae5,,,75
fd9524fd-abd2-4407-ada4-37edd3d38111.rna_seq.genomic.gdc_realn.bam,6c1cacd0-0572-4274-b31c-9c13df61b3d7,,,100
cb6d523a-461a-4ef9-90c4-01d6688ca206.rna_seq.genomic.gdc_realn.bam,96533046-2ee1-445b-b389-c1006b45cee3,,,100
86da353b-cd44-4d93-942a-5038c418f0f6.rna_seq.genomic.gdc_realn.bam,c454c178-a09e-4d4d-810d-8fa27b9753e0,,,75
339b736f-a382-4b2c-9035-6bb5cbaa0c2e.rna_seq.genomic.gdc_realn.bam,b6f8ad1c-dc5d-40ff-9312-08ef9ca27426,,,100
610df967-224f-4c09-b611-981222cdcf26.rna_seq.genomic.gdc_realn.bam,84794e43-0f7a-4597-b951-b479238eeb35,,,75
043c146c-c7eb-4fde-84a2-58f96d9beb1f.rna_seq.genomic.gdc_realn.bam,525da713-4c19-45f3-8f2e-e6fa4a924b36,,,100
844b4f1e-11d1-4ffc-948c-b2cddeee54a3.rna_seq.genomic.gdc_realn.bam,ad5b8aba-1611-48c5-9583-386c22790d5d,,,75
ad405667-1e3e-458f-81ac-07b34c24b891.rna_seq.genomic.gdc_realn.bam,5785b5c9-45dc-4e2a-a740-4e7bc888a3ac,,,100
8761d55f-706a-4180-a535-42b64bef36ec.rna_seq.genomic.gdc_realn.bam,960801c4-3c6c-42a2-9f2a-979126e395bd,Poly-T Enrichment,,101
382e7f84-399c-4dfb-977a-1ddc1c66b22d.rna_seq.genomic.gdc_realn.bam,842d8c29-41e1-4307-b499-5f3c2ba7b25f,Poly-T Enrichment,,101
382e7f84-399c-4dfb-977a-1ddc1c66b22d.rna_seq.genomic.gdc_realn.bam,27eb0475-7788-47ac-a84f-b646b81d8adf,Other,N/A,101
3aacbf4d-3ead-4e32-83c6-aabc4797e377.rna_seq.genomic.gdc_realn.bam,f241f066-5c45-44ee-933b-b79052ed6849,Poly-T Enrichment,,101
3aacbf4d-3ead-4e32-83c6-aabc4797e377.rna_seq.genomic.gdc_realn.bam,1c209b79-f05b-4ceb-aaae-d6d0551fe167,Other,N/A,101
2e01d4cd-527d-4335-a8cc-c434defc8a3f.rna_seq.genomic.gdc_realn.bam,514361d7-b2a7-4459-985c-e97b2e123e93,Poly-T Enrichment,,100
2e01d4cd-527d-4335-a8cc-c434defc8a3f.rna_seq.genomic.gdc_realn.bam,44f5ee64-ac9a-4b7b-b074-f313ccf2e1f4,Other,N/A,101
2e01d4cd-527d-4335-a8cc-c434defc8a3f.rna_seq.genomic.gdc_realn.bam,ba4342ce-8a26-4cce-b07c-cc2fa3a8887c,Other,N/A,100
8b397736-190e-410f-9a42-27984ec919ba.rna_seq.genomic.gdc_realn.bam,36e91e25-e33a-449d-8964-d65652899c0b,Poly-T Enrichment,,101
05b91997-5a17-4a37-b47f-f925aa166d59.rna_seq.genomic.gdc_realn.bam,751c7b84-437f-407e-bd08-1a66185cca56,Other,N/A,101
05b91997-5a17-4a37-b47f-f925aa166d59.rna_seq.genomic.gdc_realn.bam,d8367b82-b2a9-447e-80cb-e7f9528cfdeb,Poly-T Enrichment,,101
5b81a343-7c28-46be-903b-9b2b068d350e.rna_seq.genomic.gdc_realn.bam,e0afd456-0fb7-4c07-b1e7-e36fac3fda91,Other,N/A,101
5b81a343-7c28-46be-903b-9b2b068d350e.rna_seq.genomic.gdc_realn.bam,f5fc3343-ed96-43ef-8d3b-c615d4bd1149,Poly-T Enrichment,,101
8bb105ca-3ed0-4bd6-86f3-f870d262c145.rna_seq.genomic.gdc_realn.bam,0d9552a2-0749-44c3-b8ef-ad3c0a242443,Poly-T Enrichment,,101
8bb105ca-3ed0-4bd6-86f3-f870d262c145.rna_seq.genomic.gdc_realn.bam,0d6316e8-ebe8-4ef5-86c3-75a8a9fba291,Other,N/A,101
475ca708-8d3f-462c-a483-15235d503dac.rna_seq.genomic.gdc_realn.bam,b3fe163e-2bcd-4269-9407-aba78b835897,Poly-T Enrichment,,101
475ca708-8d3f-462c-a483-15235d503dac.rna_seq.genomic.gdc_realn.bam,27a859ca-3013-464f-9567-565e924fdedc,Other,N/A,101
9f7c0fbb-d002-442f-914c-9db933f3f86b.rna_seq.genomic.gdc_realn.bam,45e9f2b1-1c2c-428d-a806-e8f3e86782bd,Other,N/A,103
9f7c0fbb-d002-442f-914c-9db933f3f86b.rna_seq.genomic.gdc_realn.bam,3cc80cca-a719-4c12-bf9b-5a4e5fa826ae,Poly-T Enrichment,,103
784180a3-334c-404c-bbde-15d4928c5c0e.rna_seq.genomic.gdc_realn.bam,fc1dfab5-346b-4e70-9e3c-95b5e7587c62,Other,N/A,101
784180a3-334c-404c-bbde-15d4928c5c0e.rna_seq.genomic.gdc_realn.bam,8cfe4b17-216c-4275-9e37-824c4ecfa70a,Poly-T Enrichment,,101
1425e792-2e02-4ca6-a76f-9311efb301f9.rna_seq.genomic.gdc_realn.bam,39b10926-d1df-4875-8238-99e5666b4510,Poly-T Enrichment,,101
1425e792-2e02-4ca6-a76f-9311efb301f9.rna_seq.genomic.gdc_realn.bam,75557e42-b520-477c-82aa-3e52b0e0d5ad,Other,N/A,101
3d3d9ed3-e494-40ba-9645-908bf5fbfe05_gdc_realn_rehead.bam,4433690a-2467-4170-ac79-7c3aa9b0f323,Other,,0
1971c381-7c5d-4a63-b6df-e8d02bcb1381_gdc_realn_rehead.bam,2ba57adc-cef1-46a1-8469-d6ad3c20afd5,Other,,0
a3c69480-f5d8-46be-8b30-c4366a32cad6_gdc_realn_rehead.bam,3f0cc0c9-2b85-4d1c-a5b4-e9243bee7265,Other,,0
92f23bf2-a556-4344-97b4-eb48704dddd7_gdc_realn_rehead.bam,281bdb64-6a71-4090-96af-d4d214f64dd5,Other,,0
9ef4b7f5-15c8-4868-bd1b-63bc755dc849_gdc_realn_rehead.bam,86f31eb5-f37e-421a-9008-b609b67245d4,Other,,0
b5194fe6-5175-4bb1-9265-87238d5c675e_gdc_realn_rehead.bam,831cf82c-fe04-427b-9f70-38f9e8a20919,Other,,0
ad601a5c-0b18-4535-a922-37b67e7f989c.rna_seq.genomic.gdc_realn.bam,f6b065f3-0cef-4bbf-bb66-c373dfdcd645,Poly-T Enrichment,,101
3d11f804-7d91-41ef-9feb-280cd3f70432.rna_seq.genomic.gdc_realn.bam,264fbf8a-aa3c-4a23-a7e6-a32338a37e59,Poly-T Enrichment,,101
3d11f804-7d91-41ef-9feb-280cd3f70432.rna_seq.genomic.gdc_realn.bam,3a074dd4-ea2f-49d9-a81a-c1f7683ff39a,Other,N/A,101
0e2b6b82-8dc9-40c1-a564-497d04877a10.rna_seq.genomic.gdc_realn.bam,c2c20abf-e2b3-44a4-8c6f-914572622ec0,Other,N/A,101
0e2b6b82-8dc9-40c1-a564-497d04877a10.rna_seq.genomic.gdc_realn.bam,ae1412f3-ba92-4449-b4c1-4e8f61ece8b3,Poly-T Enrichment,,101
7d1ff7c5-7914-45bd-8acd-575e4a0379fb.rna_seq.genomic.gdc_realn.bam,bdab05a7-c1ca-487f-bd82-5d0bce4d77e5,Poly-T Enrichment,,101
7d1ff7c5-7914-45bd-8acd-575e4a0379fb.rna_seq.genomic.gdc_realn.bam,86f846af-14e1-487b-b5d3-8b365d03f606,Other,N/A,101
2e437a60-c6df-407d-9f8f-c8b418434821.rna_seq.genomic.gdc_realn.bam,6215c7dc-73a7-4d50-82c0-ca6ed4f193fe,Poly-T Enrichment,,103
cd1d2bf3-da4e-464e-b5c4-4df45865525b.rna_seq.genomic.gdc_realn.bam,97a55a31-a05a-4541-a5fe-553f8791a5ed,Other,N/A,101
cd1d2bf3-da4e-464e-b5c4-4df45865525b.rna_seq.genomic.gdc_realn.bam,251c846a-6525-4118-a8ab-2c1972984e6d,Poly-T Enrichment,,101
59189f65-6c80-4e57-a849-8e9381c03ab8.rna_seq.genomic.gdc_realn.bam,7c8c6576-9e94-438f-867e-9d0db681b313,Poly-T Enrichment,,101
59189f65-6c80-4e57-a849-8e9381c03ab8.rna_seq.genomic.gdc_realn.bam,13d34127-4c88-464a-92ea-6d5203d09870,Other,N/A,101
f46532ff-fa94-400e-9828-1c6eb6246688.rna_seq.genomic.gdc_realn.bam,b579a648-f534-40b7-9916-c43a098fbf4f,Poly-T Enrichment,,103
f46532ff-fa94-400e-9828-1c6eb6246688.rna_seq.genomic.gdc_realn.bam,56dbe164-c3b1-4bbe-af3d-ead1448484e2,Other,N/A,103
f46532ff-fa94-400e-9828-1c6eb6246688.rna_seq.genomic.gdc_realn.bam,737aa66d-bee6-4ea3-8a10-50459c85fc19,Other,N/A,101
f861b72d-0b68-46e1-9ce0-56f84226f18e.rna_seq.genomic.gdc_realn.bam,9463e1c0-67dc-40eb-a163-68474af208d0,Poly-T Enrichment,,101
f861b72d-0b68-46e1-9ce0-56f84226f18e.rna_seq.genomic.gdc_realn.bam,cdf015b4-8057-4805-a886-b678d1707062,Other,N/A,101
1e01daec-2646-4dea-ac20-f0c0f748e607.rna_seq.genomic.gdc_realn.bam,033429d3-4e7f-45e1-b601-2e8f2fc0deef,Poly-T Enrichment,,101
1e01daec-2646-4dea-ac20-f0c0f748e607.rna_seq.genomic.gdc_realn.bam,02b92184-7a74-46bf-9e08-7e5e6e7b1067,Other,N/A,101
61571124-eff8-4f2f-a5fa-99ed2491a21a_gdc_realn_rehead.bam,bb462c29-ecf0-4b4e-be29-aa95f7d1f400,Other,,0
5c6a5304-42ba-4cea-972c-67b6add1f036_gdc_realn_rehead.bam,4f24d3b9-4fe6-4524-bf72-01bdd4376d93,Other,,0
1d323aeb-9d44-46e5-848c-46c6d94c2cad_gdc_realn_rehead.bam,914c45b4-3601-4692-a00f-e819cf8a8fa9,Other,,0
1bb5fffc-aec0-4e24-af12-0ff0b91d03bd_gdc_realn_rehead.bam,fe92f4ab-729c-42ea-aa3e-2eebcee3c380,Other,,0
1f1abb97-7f77-4554-8f43-fba24e6f1a68_gdc_realn_rehead.bam,3635f9a0-18d1-4496-8bb5-cb061220235e,Other,,0
7d43c6aa-ee3f-4ce4-a9ac-91960ebce368_gdc_realn_rehead.bam,81e92142-788d-4862-8278-5d9deb6435f2,Other,,0
bc18cbcb-1892-4ad7-9e03-8585bd3d9885_gdc_realn_rehead.bam,c01e4011-9085-4ee8-95b9-c54d5894273f,Other,,0
204099cc-ec71-4d7d-bd26-438a57f4d156_gdc_realn_rehead.bam,ebed9ac3-2dff-4950-80c8-fd89cf60222f,Other,,0
71bb90c9-ad40-4e39-9b46-bd647c071743.rna_seq.genomic.gdc_realn.bam,91f297dd-38f6-4b4b-8a2a-1e0321a5dc7f,Poly-T Enrichment,,81
71bb90c9-ad40-4e39-9b46-bd647c071743.rna_seq.genomic.gdc_realn.bam,1a3c8395-6c47-4f6e-9337-75c3b08cd5a0,Poly-T Enrichment,,81
23b3660c-e66a-46c6-bcca-d6dc3a910676_gdc_realn_rehead.bam,5b2ca6c4-4050-4444-8f17-725e9b9170f0,Other,,0
5b185be5-31ed-4fe6-8c85-d5bbe28b69d9_gdc_realn_rehead.bam,5a659cf6-2399-435a-a53e-0a8f3d125a8d,Other,,0
37496f57-bd83-4dd8-8ae9-4e1d9318ff87_gdc_realn_rehead.bam,7c9b33c9-448d-44df-b92a-09178b36d0fd,Other,,0
d3b4c71f-7716-4135-8298-e9087f2d9ddb.rna_seq.genomic.gdc_realn.bam,53ddad12-9df3-4096-b414-3d33a62583d9,Poly-T Enrichment,,103
d3b4c71f-7716-4135-8298-e9087f2d9ddb.rna_seq.genomic.gdc_realn.bam,de4c973c-6b9a-4247-8f2b-a6acebeb8ff2,Other,N/A,103
61019c48-8ef4-443e-8b36-369daecb6ee4.rna_seq.genomic.gdc_realn.bam,c65f3087-bc03-43bb-a494-3f99a8730511,Poly-T Enrichment,,101
61019c48-8ef4-443e-8b36-369daecb6ee4.rna_seq.genomic.gdc_realn.bam,00eb3099-9bff-4bfa-8a7f-108c61312e4c,Other,N/A,101
e23f86c4-0b75-4d9f-984a-5397ea6ec5cf_gdc_realn_rehead.bam,928e23f8-dd3d-43b5-8387-5548fa614a71,Other,,0
49971db0-02d7-4076-8208-8affc999e514.rna_seq.genomic.gdc_realn.bam,66a7708e-306c-4986-a99c-163489aca422,Other,,0
3b559a38-fd21-4632-b78b-8604bcbb3b61.rna_seq.genomic.gdc_realn.bam,41142c32-7ce3-4f46-9309-21fba34851ff,Other,,0
